menu_id,menu_name,restaurant_id
861,ButterBurger Classics,118
862,Specialty Burgers & Sandwiches,118
863,Favorites,118
864,Dinners,118
865,Sides,118
866,Condiments,118
867,Garden Fresh Salads,118
868,Salad Dressing (Choices vary at restaurants),118
869,Soups (Choices vary at participating restaurants),118
870,Classic Sundaes,118
871,Kids' Meals,118
872,Cones and Custard,118
873,"Malts, Shakes, Concrete",118
874,Special Treats,118
875,Toppings,118
876,Drinks,118
877,Daily Features (Choices vary daily),118
