menu_id,menu_name,restaurant_id
741,"STEAKBURGER™ Sandwiches, Melts & Specialty Sandwiches",105
742,Soups 'N Sides,105
743,"Salads, Chili & Dinners",105
744,The Fountain & Desserts - Halloween Milkshakes,105
745,The Fountain & Desserts - Bits n Pieces Milkshakes,105
746,The Fountain & Desserts - Sippable™ Sundae Milk Shakes,105
747,"The Fountain & Desserts - Frozen Yogurt Milk Shakes, Medium Size",105
748,The Fountain & Desserts - Milk Shakes 'N Malts,105
749,The Fountain & Desserts - Freezes,105
750,The Fountain & Desserts - Desserts,105
751,Kids Menu,105
752,Breakfast,105
753,Breakfast Specials,105
754,Breakfast - Beverages 'N A La Carte,105
755,Breakfast Sandwiches,105
756,Beverages,105
757,Fountain Syrup Added To Drink,105
758,Condiments,105
