menu_id,menu_name,restaurant_id
3326,Bakery - Bagels,434
3327,Bakery - Muffins,434
3328,Bakery - Croissants,434
3329,Bakery - Dessert Bars,434
3330,Bakery - Scones,434
3331,Bakery - Breads,434
3332,Bakery - Rolls,434
3333,Bakery - Loaf & Skillet Breads,434
3334,Meat - Beef,434
3335,Meat - Chicken,434
3336,Meat - Lamb,434
3337,Meat - Pork,434
3338,Meat - Ready To Cook Meat,434
3339,Meat - Turkey,434
3340,Produce - Fruits,434
3341,Produce - Vegetables,434
3342,Kosher Deli - Kosher Specialties,434
3343,Kosher Deli - Cream Cheese,434
3344,Deli - Beef & Pork,434
3345,Deli - Bologna,434
3346,Deli - Cheese,434
3347,Deli - Chicken,434
3348,Deli - Ham,434
3349,Deli - Hot Dogs & Sausage,434
3350,Deli - Italian Specialties,434
3351,Deli - Liverwurst,434
3352,Deli - Loaves & Cooked Salami,434
3353,Seafood - Fresh,434
3354,Seafood - Ready To Cook,434
3355,Mediterranean Olive Bar - Antipasto,434
3356,Mediterranean Olive Bar - Dips & Spreads,434
3357,Mediterranean Olive Bar - Olive Bar,434
3358,Cheese Shop - Blue Cheese,434
3359,Cheese Shop - Bries & Soft Ripened,434
3360,Cheese Shop - Cheddar & Snacking,434
3361,Cheese Shop - Neal's Yard Cheeses,434
3362,Cheese Shop - Feta,434
3363,Cheese Shop - Goat,434
3364,Cheese Shop - Italian Cheeses,434
3365,Cheese Shop - Meats & Pates,434
3366,Cheese Shop - Processed Cheese & Spreadables,434
3367,Cheese Shop - In-Store Made Cheese Spreads,434
3368,Cheese Shop - Sheeps Milk,434
3369,Cheese Shop - Swiss,434
3370,Cheese Shop - Washed Rind,434
3371,Hot Chef's Creations - Cold Side Dishes - Hot Line,434
3372,Hot Chef's Creations - Entrees with Sauce - Hot Line,434
3373,Hot Chef's Creations - Hot Side Dishes - Hot Line,434
3374,Hot Chef's Creations - Sandwiches - Hot Line,434
3375,Prepared Food - Breakfast Sandwiches,434
3376,Prepared Food - Coffee Bar - Café Au Lait,434
3377,Prepared Food - Coffee Bar - Café Caramel,434
3378,Prepared Food - Coffee Bar - Café Latte,434
3379,Prepared Food - Coffee Bar - Cappuccino,434
3380,Prepared Food - Coffee Bar - Frappe Freeze,434
3381,Prepared Food - Coffee Bar - Fruit Smoothies,434
3382,Prepared Food - Coffee Bar - Bubble Teas,434
3383,Prepared Food - Coffee Bar - Hot Chocolate,434
3384,Prepared Food - Coffee Bar - Mocha,434
3385,Prepared Food - Coffee Bar - White Hot Chocolate,434
3386,Prepared Food - Coffee Bar - White Mocha,434
3387,Prepared Food - Heat & Serve Entrees,434
3388,Prepared Food - Holiday Dinners,434
3389,Prepared Food - Pizza - Gourmet,434
3390,Prepared Food - Pizza - Pizza - Traditional,434
3391,Prepared Food - Pizza - Calzones,434
3392,Prepared Food - Pizza - Incredi - Burgers,434
3393,Prepared Food - Pizza - Chicken Wings,434
3394,Prepared Food - Rotisserie Products,434
3395,Prepared Food - Salads - Grain Salads,434
3396,Prepared Food - Salads - Green Salads,434
3397,"Prepared Food - Salads - Dressings, Add",434
3398,Prepared Food - Salads - Salad Plates,434
3399,Prepared Food - Salads - Service Salads - Pasta & Potato,434
3400,Prepared Food - Salads - Service Salads - Other,434
3401,Prepared Food - Sauces,434
3402,Prepared Food - Soups,434
3403,Prepared Food - Starch Side Dishes,434
3404,Prepared Food - Subs & Sandwiches - Fresh Sandwiches,434
3405,Prepared Food - Subs & Sandwiches - Wheat Wraps,434
3406,Prepared Food - Subs & Sandwiches - Old Fashioned Subs,434
3407,Prepared Food - Subs & Sandwiches - Old Fashioned Subs - Cheese & Condiments,434
3408,Prepared Food - Subs & Sandwiches - Old Fashioned Subs - Hot Subs,434
3409,Prepared Food - Subs & Sandwiches - Old Fashioned Subs - Other,434
3410,Prepared Food - Sushi (NY & PA Stores),434
3411,Prepared Food - Roll N' Wrap (NY & PA Stores),434
3412,"Prepared Food - Sushi (NJ, VA, MD Stores)",434
3413,Prepared Food - Vegetables,434
3414,Prepared Food - Wokery Entrees,434
3415,Prepared Food - Wokery - Appetizers Sides,434
