menu_id,menu_name,restaurant_id
3098,Appetizers,408
3099,Salad & Soup,408
3100,Create Your Own Sandwich,408
3101,Burgers & Sandwiches,408
3102,Sandwich Toppings,408
3103,Seafood & Chicken,408
3104,TEXAS Steaks,408
3105,Iron Skillets,408
3106,Signature Combos,408
3107,Prime & Ribs,408
3108,Add-Ons,408
3109,Sidekicks,408
3110,Desserts,408
3111,Condiments,408
3112,Salad Dressings,408
3113,Breakfast (Best - 4 - Value Breakfast),408
3114,Breakfast (From The Griddle),408
3115,Breakfast (Low Carb Inspirations),408
3116,Breakfast (Signature Dish),408
3117,Breakfast (The Eggery),408
3118,Breakfast (Eye Openers),408
3119,Breakfast (Skillet Inspirations),408
3120,Breakfast (Extra),408
3121,Breakfast (Beverages),408
3122,Young Texan Menu,408
