menu_id,menu_name,restaurant_id
3416,Accompaniments - Condiments,435
3417,Accompaniments - Dressings,435
3418,Accompaniments - Sauces/Gravies,435
3419,Appetizers - Cold,435
3420,Appetizers - Dips,435
3421,Appetizers - Hot,435
3422,Beverages - All Beverages,435
3423,Beverages,435
3424,Breads - Other,435
3425,Breads - Savory,435
3426,Breads - Sweet,435
3427,Desserts - Cake,435
3428,Desserts - Fruit,435
3429,Desserts - Other,435
3430,Desserts - Pie,435
3431,Eggs - All Eggs,435
3432,Kids - All Kids,435
3433,Main Course - Breakfast,435
3434,Main Course - Fish/Seafood,435
3435,Main Course - Meat/Beef/Pork/Lamb,435
3436,Main Course - Pasta/Rice/Grains,435
3437,Main Course - Pizza,435
3438,Main Course - Poultry,435
3439,Main Course - Vegetables,435
3440,Poaching - All Poaching,435
3441,Salads - Fish/Seafood,435
3442,Salads - Fruit,435
3443,Salads - Greens,435
3444,Salads - Meat,435
3445,Salads - Pasta/Rice/Grains,435
3446,Salads - Poultry,435
3447,Salads - Vegetable,435
3448,Sandwiches - All Sandwiches,435
3449,Side Dishes - Other,435
3450,Side Dishes - Pasta/Rice/Grains,435
3451,Side Dishes - Stuffings,435
3452,Side Dishes - Vegetables,435
3453,Snacks - All Snacks,435
3454,Soups/Stews - Fish/Seafood,435
3455,Soups/Stews - Meat,435
3456,Soups/Stews - Poultry,435
3457,Soups/Stews - Vegetables,435
3458,Vegetables - All Vegetables,435
