menu_id,menu_name,restaurant_id
421,Hot Dogs,67
422,Burgers,67
423,Cheesesteaks,67
424,Seafood,67
425,French Fries,67
426,Chicken,67
427,Muffins,67
428,Miami Subs - Cheesesteaks,67
429,Miami Subs - Subs,67
430,Miami Subs - Burgers,67
431,Miami Subs - Pitas,67
432,Miami Subs - Platters,67
433,Miami Subs - Salads,67
434,Miami Subs - Sides,67
435,Miami Subs - Hot Dogs,67
436,Miami Subs - French Fries,67
437,Miami Subs - Arthur Treacher's,67
438,Miami Subs - Kenny Rogers Roasters,67
