menu_id,menu_name,restaurant_id
3035,Non Fat & Low Fat Frozen Yogurt,399
3036,No Fat/No Sugar Added Frozen Yogurt,399
3037,Natural Yogurt & Fruit Cup,399
3038,Dairy Smoothies,399
3039,Non-Dairy Smoothies,399
