menu_id,menu_name,restaurant_id
2593,Pints - Organic Ice Cream,330
2594,Pints - Original Ice Cream,330
2595,Pints - Body & Soul™,330
2596,Pints - Low Fat Frozen Yogurt,330
2597,Pints - Sorbet,330
2598,Pints - Frozen Yogurt,330
2599,Cones and Sundaes - Original Ice Cream,330
2600,Cones and Sundaes - Low Fat Frozen Yogurt,330
2601,Cones and Sundaes - Sorbet,330
2602,Bars - Original Ice Cream,330
2603,Singles - Original Ice Cream,330
2604,Singles - Novelties,330
