menu_id,menu_name,restaurant_id
691,Fountain-Refreshing Beverages,102
692,Fountain-Deluxe Shakes & Malts,102
693,Fountain-Desserts,102
694,Breakfast-Omelettes & Eggs,102
695,Breakfast-Ruby's Specialties,102
696,Breakfast-Ruby'S Specialties,102
697,Breakfast-Hot From The Griddle. A La Carte,102
698,Breakfast-Giddle Combos,102
699,Breakfast-Cereal,102
700,Breakfast-Kids Breakfasts,102
701,Breakfast-Sides,102
702,Breakfast-Accompaniments,102
703,"Lunch/Dinner-De ""Lite"" Full",102
704,Lunch/Dinner-Low-Carb Or Lower-Fat Burger,102
705,Lunch/Dinner-Tasty Starters,102
706,Lunch/Dinner-Soups & Chili,102
707,Lunch/Dinner-Garden Fresh Salads,102
708,Lunch/Dinner-Salad Accompaniments,102
709,Lunch/Dinner-Sandwiches,102
710,Lunch/Dinner-Ruby'S Favorites,102
711,Lunch/Dinner-Famous Burgers,102
712,Lunch/Dinner-Sandwich & Burger Accompaniments,102
713,Lunch/Dinner-Substitutions,102
714,Lunch/Dinner-Kids Meals,102
