menu_id,menu_name,restaurant_id
1194,Appetizers,166
1195,Salads w/o Dressing,166
1196,Salads w/o Dressing - Components,166
1197,Salad Dressings,166
1198,Soups,166
1199,Wet Burritos,166
1200,Platters,166
1201,Fajitas,166
1202,Fajitas - Components,166
1203,Quesadillas,166
1204,Tacos,166
1205,Enchiladas-One,166
1206,Original Burrito Combos,166
1207,Grill Items,166
1208,Specialties,166
1209,Specialties - Components,166
1210,Sandwiches,166
1211,Desserts,166
1212,Kids,166
1213,Kids - Components,166
1214,Side Kicks,166
