menu_id,menu_name,restaurant_id
2948,Muffins & Scones,385
2949,Loaf Cakes & Coffee Cakes,385
2950,"Croissants, Bagels & Breads",385
2951,"Doughnuts, Sweet Rolls & Danish",385
2952,"Brownies, Cookies & Bars",385
2953,"Cakes, Pies & Tarts",385
2954,Special Treats,385
2955,Brewed Coffees,385
2956,Classic Favorites,385
2957,Espresso-Hot,385
2958,Espresso-Iced,385
2959,Frappuccino Blended Coffee,385
2960,Frappuccino Blended Crème,385
2961,Frappuccino Light Blended Coffee,385
2962,Frappuccino Juice Blends,385
2963,Tazo Tea,385
2964,Drink Extras,385
