menu_id,menu_name,restaurant_id
1660,"14"" Large Pizza",220
1661,"16"" Extra Large Pizza",220
1662,"14"" Large Specialty Pizza",220
1663,"16"" Extra Large Specialty Pizza",220
1664,Salads,220
1665,Appetizers & Desserts,220
