menu_id,menu_name,restaurant_id
1056,Classic Pastas,145
1057,Oven-Baked,145
1058,Double Slice and Mega Slice Pizzas,145
1059,Breadsticks and Extras,145
1060,Salads,145
1061,Sandwiches,145
1062,Desserts,145
1063,Kid's Meals,145
1064,Smart Italian Choices,145
1065,Salad Dressings,145
1066,Soft Drinks,145
1067,Build Your Own Spaghetti,145
1068,Build Your Own Penne,145
1069,Build Your Own Fettuccine,145
1070,Build Your Own Whole Wheat Penne,145
1071,Build You Own Pasta Components,145
