menu_id,menu_name,restaurant_id
1539,Traditional Crust Pizzas,207
1540,Super Crust Pizzas,207
1541,Pan Crust Pizzas,207
1542,Little It'ly 12-Square Pizzas,207
1543,Focaccia Style Pizza,207
1544,Pasta Dinners,207
1545,Hoagies,207
1546,Ingredients and Dressings For Hoagies,207
1547,Ciabatta,207
1548,Calzones,207
1549,Fresh Salads and Soup,207
1550,Salad Dressing,207
1551,Appetizers,207
1552,Fresh Baked Breads,207
1553,Desserts,207
1554,Kid's Meal,207
1555,Lite And Low Fat,207
1556,Boneless Chicken Wings with Celery,207
