menu_id,menu_name,restaurant_id
1714,Appetizres,226
1715,Chicken,226
1716,"12"" Original Pizzas",226
1717,"12"" Skillet Pizzas",226
1718,"12"" Thin Pizzas",226
1719,"15"" Original Pizzas",226
1720,"15"" Skillet Pizzas",226
1721,"15"" Thin Pizzas",226
1722,Ranch Wrap Sandwiches,226
1723,Desserts,226
