menu_id,menu_name,restaurant_id
2726,Espresso Drinks - Café Latté,347
2727,Espresso Drinks - Cappuccino,347
2728,Espresso Drinks - Mocha Latté,347
2729,Specialty Drinks - White Mocha Latté,347
2730,Specialty Drinks - Caramel Latté Macchiato,347
2731,Specialty Drinks - Mocha Steamer,347
2732,Specialty Drinks - Custom Steamer,347
2733,Specialty Drinks - Roaster's Edge Chai Tea Latté,347
2734,Specialty Drinks - Hot Chocolate,347
2735,IceCremas - Coffee IceCrema & Mocha IceCrema,347
2736,IceCremas - Caramel Mocha IceCrema & IceCrema (caffeine-free),347
2737,IceCremas - Chai Tea IceCrema,347
2738,Iced Drinks & Smoothies - Iced Latté,347
2739,Iced Drinks & Smoothies - Iced Mocha Latté,347
2740,Iced Drinks & Smoothies - Italian Soda,347
2741,Iced Drinks & Smoothies - Iced Chai Tea,347
2742,Iced Drinks & Smoothies - Jet Tea Smoothies,347
