menu_id,menu_name,restaurant_id
21604,Handtossed Crust - Vegetariano Pizzas,1212
21605,Handtossed Crust - Pollo Pizzas,1212
21606,Handtossed Crust - Oceano Pizzas,1212
21607,Handtossed Crust - Carne Pizzas,1212
21608,Multigrain Crust - Vegetariano Pizzas,1212
21609,Multigrain Crust - Pollo Pizzas,1212
21610,Multigrain Crust - Oceano Pizzas,1212
21611,Multigrain Crust - Carne Pizzas,1212
21612,Thin Crust - Vegetariano Pizzas,1212
21613,Thin Crust - Pollo Pizzas,1212
21614,Thin Crust - Oceano Pizzas,1212
21615,Thin Crust - Carne Pizzas,1212
