menu_id,menu_name,restaurant_id
21222,Tacos,1165
21223,Burritos,1165
21224,Quesadillas,1165
21225,Meal Platters,1165
21226,Salads,1165
21227,Appetizers,1165
21228,Sides,1165
21229,Kids Plates,1165
