menu_id,menu_name,restaurant_id
21734,Breakfast,1230
21735,Market Fresh™ Sandwiches & Wraps,1230
21736,Arby's Subs,1230
21737,Arby's Roast Beef Sandwiches & Melts,1230
21738,Sides & Sidekickers,1230
21739,Arby's Chicken Naturals™,1230
21740,T.J. Cinnamons,1230
21741,Kids Meal,1230
21742,Other,1230
21743,Shakes & Desserts,1230
21744,Market Fresh™ Salads,1230
21745,Beverages,1230
21746,Breakfast Components,1230
21747,Market Fresh™ Sandwiches & Wraps Components,1230
21748,Arby's Subs Components,1230
21749,Arby's Roast Beef Sandwiches & Melts Components,1230
21750,Sides & Sidekickers Components,1230
21751,Arby's Chicken Naturals™ Components,1230
21752,T.J. Cinnamons Components,1230
21753,Kids Meal Components,1230
21754,Other Components,1230
21755,Shakes & Desserts Components,1230
21756,Market Fresh™ Salads Components,1230
