menu_id,menu_name,restaurant_id
21616,Large Thin Crust Pizza,1213
21617,Small Thin Crust Pizza,1213
21618,Large Thick Crust Pizza,1213
21619,Pizza Slices,1213
21620,Pizza Toppings (per large slice),1213
21621,Rustic Pizza,1213
21622,Appetizers & Snacks,1213
21623,Kids Meals,1213
21624,Salad Entrée,1213
21625,Salad Side,1213
21626,Salads Dressings,1213
21627,Pasta Entrée,1213
21628,Pasta Side,1213
21629,Subs & Sandwiches,1213
21630,Subs & Sandwiches - Panini,1213
21631,Breads & Toppings,1213
