menu_id,menu_name,restaurant_id
22543,Original Fish,1321
22544,Fish Bites,1321
22545,Combinations,1321
22546,Seafood Baskets,1321
22547,Chicken Baskets,1321
22548,Grilled Fish,1321
22549,Sandwiches,1321
22550,Salads,1321
22551,Sides,1321
22552,Kids Meals,1321
