food_id,menu_id,food_name,serving_size,calories,fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,fiber,sugar,protein,vit_a,vit_c,calcium,iron,is_vegetarian,is_vegan,is_gf
143001,23137,Turkey Sandwich with Side of Fruit at Desert Grill,,565,16,7,0,75,2310,70,8,29,41,0,0,0,0,0,0,0
143002,23137,Grilled Salmon,,430,24,5,0,135,130,6,2,3,46,0,0,0,0,0,0,0
