menu_id,menu_name,restaurant_id
23214,Amasake,1422
23215,Anise seed,1422
23216,Apple Cider Vinegar,1422
23217,Arame,1422
23218,Arborio Rice,1422
23219,Arrowroot,1422
23220,Balsamic Vinegar,1422
23221,Barley Malt,1422
23222,Basmati Rice,1422
23223,Beet Greens,1422
23224,Black Eyed Peas,1422
23225,Bok Choy,1422
23226,Brown Rice Flour,1422
23227,Brown Rice Vinegar,1422
23228,Capers,1422
23229,Cardamom,1422
23230,Carob,1422
23231,Chard,1422
23232,Chickpeas (garbanzo beans),1422
23233,Chutney,1422
23234,Cider Vinegar,1422
23235,Cilantro (chinese parsley),1422
23236,Coconut Milk,1422
23237,Daikon Radish,1422
23238,Egg Replacer,1422
23239,Eggless Mayonnaise,1422
23240,Escarole,1422
23241,Feta Cheese,1422
23242,Flax Seeds,1422
23243,Garbanzo Beans (chickpeas),1422
23244,Ghee,1422
23245,Ginger Root,1422
23246,Granola,1422
23247,Great Northern Beans,1422
23248,Kale,1422
23249,Kamut,1422
23250,Kohlrabi,1422
23251,Kombu,1422
23252,Kuzu (kudzu),1422
23253,Liquid Aminos,1422
23254,Marjoram,1422
23255,Millet Flour,1422
23256,Mirin,1422
23257,Miso,1422
23258,Mung Bean Sprouts,1422
23259,Nori,1422
23260,Nutritional Yeast (brewer's yeast),1422
23261,Orange Extract,1422
23262,Orzo,1422
23263,Pearled Barley,1422
23264,Pine Nuts (pignoli),1422
23265,Pinto Beans,1422
23266,Quinoa,1422
23267,Radicchio,1422
23268,Red Wine Vinegar,1422
23269,Saffron Threads,1422
23270,Sage,1422
23271,Sake,1422
23272,Savory,1422
23273,Sea Salt,1422
23274,Sesame Oil,1422
23275,Sesame Seeds,1422
23276,Soba,1422
23277,Tahini (sesame seed butter),1422
23278,Tamari,1422
23279,Tarragon,1422
23280,Teff,1422
23281,Tempeh,1422
23282,Thyme,1422
23283,Udon Noodles,1422
23284,Ume Plum Vinegar (umeboshi vinegar),1422
23285,Umeboshi Paste,1422
23286,Vegetable Stock,1422
23287,Vinaigrette,1422
23288,Wakame Seaweed Flakes,1422
23289,Wasabi (Japanese Horseradish),1422
