menu_id,menu_name,restaurant_id
21829,Bagels - Regular Bagels,1236
21830,Bagels - BAB's Choice Bagels,1236
21831,Bagels - My Favorite Muffin Bagels,1236
21832,Muffins - Fat Free Muffins,1236
21833,Muffins - Regular Muffins,1236
21834,Cream Cheese - Lite Varieties,1236
21835,Cream Cheese - Regular Varieties,1236
21836,Sandwiches - Build Your Own Sandwiches,1236
21837,Sandwiches - Gourmet Sandwiches,1236
21838,Sandwiches - Specialty Sandwiches,1236
21839,Sandwiches - Toasted Sandwiches,1236
21840,Sandwiches - Overstuffed Sandwiches,1236
21841,Sandwiches - Breakfast Sandwiches,1236
21842,Sandwiches - Snacks,1236
21843,Salads - Gourmet Salads,1236
21844,Salads - Prepared with Lite Italian Dressing,1236
21845,Soups - Knorr Soups,1236
21846,Low Carb Items - Entrees,1236
21847,Specialty Drinks (prepared with fat-free milk),1236
21848,Specialty Drinks (prepared with 2% milk),1236
21849,Other Specialty Drinks,1236
21850,Specialty Drinks - Icepresso Drinks,1236
