menu_id,menu_name,restaurant_id
21040,Classic Pastas,1141
21041,Oven-Baked,1141
21042,Double Slice and Mega Slice Pizzas,1141
21043,Breadsticks and Extras,1141
21044,Salads,1141
21045,Sandwiches,1141
21046,Desserts,1141
21047,Kid's Meals,1141
21048,Smart Italian Choices,1141
21049,Salad Dressings,1141
21050,Soft Drinks,1141
21051,Build Your Own Spaghetti,1141
21052,Build Your Own Penne,1141
21053,Build Your Own Fettuccine,1141
21054,Build Your Own Whole Wheat Penne,1141
21055,Build You Own Pasta Components,1141
