menu_id,menu_name,restaurant_id
20105,Salads - Fruit Salads,1022
20106,Salads - Vegetable Salads,1022
20107,Salads - Congeal Salads,1022
20108,Salads - Pasta Salads,1022
20109,Salads - Lettuce Salads,1022
20110,Salads - Meat Salads,1022
20111,Salads - Entree Salads,1022
20112,Salads - Dressings,1022
20113,Entrees - Beef,1022
20114,Entrees - Pork,1022
20115,Entrees - Poultry,1022
20116,Entrees - Turkey,1022
20117,Entrees - Seafood,1022
20118,Vegetables - Potatoes,1022
20119,Vegetables - Rice,1022
20120,Vegetables,1022
20121,Desserts - Cheesecake,1022
20122,Desserts - Cakes,1022
20123,Desserts - Pies,1022
20124,Desserts - Pies - Sugar Free (SF),1022
20125,Desserts - Cobblers,1022
20126,Desserts - Puddings/Moose,1022
20127,Breads,1022
