menu_id,menu_name,restaurant_id
21421,Pizza,1191
21422,Sandwiches,1191
21423,French Fries,1191
21424,Appetizers,1191
21425,Salad Dressing,1191
21426,Beverages,1191
21427,Dessert,1191
