menu_id,menu_name,restaurant_id
21582,Salads,1210
21583,Salads - Dressings,1210
21584,Starters,1210
21585,Starters - Sauces & Dips,1210
21586,Pasta,1210
21587,Pizzas,1210
21588,Pizzas - Ingredients,1210
21589,Sandwiches,1210
21590,Sandwiches - Ingredients,1210
21591,Sides (for Sandwiches),1210
