menu_id,menu_name,restaurant_id
21523,Traditional Crust Pizzas,1203
21524,Super Crust Pizzas,1203
21525,Pan Crust Pizzas,1203
21526,Little It'ly 12-Square Pizzas,1203
21527,Focaccia Style Pizza,1203
21528,Pasta Dinners,1203
21529,Hoagies,1203
21530,Ingredients and Dressings For Hoagies,1203
21531,Ciabatta,1203
21532,Calzones,1203
21533,Fresh Salads and Soup,1203
21534,Salad Dressing,1203
21535,Appetizers,1203
21536,Fresh Baked Breads,1203
21537,Desserts,1203
21538,Kid's Meal,1203
21539,Lite And Low Fat,1203
21540,Boneless Chicken Wings with Celery,1203
