menu_id,menu_name,restaurant_id
23107,Dinner Menu - Itasca-Tizers,1405
23108,Dinner Menu - Early Dining Features,1405
23109,Dinner Menu - Prime Cuts,1405
23110,Dinner Menu - Steaks,1405
23111,Dinner Menu - Timber-Toppers,1405
23112,Dinner Menu - Fisherman's Fresh Catch,1405
23113,Dinner Menu - Other Good Stuff,1405
23114,Dinner Menu - Field & Stream Combos,1405
23115,Dinner Menu - Soups & Salads,1405
23116,Dinner Menu - Potatoes & Vegetables,1405
23117,Dinner Menu - Side Dishes,1405
23118,Dinner Menu - Desserts,1405
23119,Lunch Menu - Chicken Sandwiches,1405
23120,Lunch Menu - Steaks,1405
23121,Lunch Menu - More Great Sandwiches,1405
23122,Lunch Menu - Burgers,1405
23123,Lunch Menu - Even More Great Stuff,1405
23124,Lunch Menu - Daily Features,1405
23125,Lunch Menu - Kids Menu,1405
