menu_id,menu_name,restaurant_id
23400,Accompaniments - Condiments,1431
23401,Accompaniments - Dressings,1431
23402,Accompaniments - Sauces/Gravies,1431
23403,Appetizers - Cold,1431
23404,Appetizers - Dips,1431
23405,Appetizers - Hot,1431
23406,Beverages - All Beverages,1431
23407,Beverages,1431
23408,Breads - Other,1431
23409,Breads - Savory,1431
23410,Breads - Sweet,1431
23411,Desserts - Cake,1431
23412,Desserts - Fruit,1431
23413,Desserts - Other,1431
23414,Desserts - Pie,1431
23415,Eggs - All Eggs,1431
23416,Kids - All Kids,1431
23417,Main Course - Breakfast,1431
23418,Main Course - Fish/Seafood,1431
23419,Main Course - Meat/Beef/Pork/Lamb,1431
23420,Main Course - Pasta/Rice/Grains,1431
23421,Main Course - Pizza,1431
23422,Main Course - Poultry,1431
23423,Main Course - Vegetables,1431
23424,Poaching - All Poaching,1431
23425,Salads - Fish/Seafood,1431
23426,Salads - Fruit,1431
23427,Salads - Greens,1431
23428,Salads - Meat,1431
23429,Salads - Pasta/Rice/Grains,1431
23430,Salads - Poultry,1431
23431,Salads - Vegetable,1431
23432,Sandwiches - All Sandwiches,1431
23433,Side Dishes - Other,1431
23434,Side Dishes - Pasta/Rice/Grains,1431
23435,Side Dishes - Stuffings,1431
23436,Side Dishes - Vegetables,1431
23437,Snacks - All Snacks,1431
23438,Soups/Stews - Fish/Seafood,1431
23439,Soups/Stews - Meat,1431
23440,Soups/Stews - Poultry,1431
23441,Soups/Stews - Vegetables,1431
23442,Vegetables - All Vegetables,1431
