food_id,menu_id,food_name,serving_size,calories,fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,fiber,sugar,protein,vit_a,vit_c,calcium,iron,is_vegetarian,is_vegan,is_gf,is_featured
#REF!,23038,Sausage Egg & Cheese McGriddles,1 Order,550,32,13,0,220,1290,45,2,15,20,0,0,0,0,0,0,0,0
#REF!,23038,Bacon Egg & Cheese Bagel with Egg Whites,1 Order,510,22,10,0.5,65,1240,53,3,7,25,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast,1 Order,750,49,18,0,465,1490,53,3,3,25,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast with Hotcakes,1 Order,1350,65,25,0.5,510,2100,155,6,48,35,0,0,0,0,0,0,0,0
#REF!,23038,Cinnamon Melts,1 Order,460,19,9,0,15,370,66,3,32,6,0,0,0,0,0,0,0,0
#REF!,23038,Hotcakes,1 Order,600,16,7,0,45,610,102,2,45,9,0,0,0,0,0,0,0,0
#REF!,23038,Egg White Delight,1 Order,280,10,6,0,40,680,29,2,2,18,0,0,0,0,0,0,0,0
#REF!,23038,Hash Browns,1 Order,150,9,1.5,0,0,320,16,1,0,1,0,0,0,0,0,0,0,0
#REF!,23038,Bacon Egg & Cheese Scratch Biscuit,1 Order,480,25,12,0,235,1310,43,3,4,19,0,0,0,0,0,0,0,0
#REF!,23038,Sausage Scratch Biscuit,1 Order,490,32,13,0,75,1070,39,2,3,12,0,0,0,0,0,0,0,0
#REF!,23038,Sausage Scratch Biscuit with Egg,1 Order,550,36,15,0,240,1160,41,2,4,18,0,0,0,0,0,0,0,0
#REF!,23038,Southern Style Chicken Scratch Biscuit,1 Order,460,23,8,0,70,1240,48,2,5,16,0,0,0,0,0,0,0,0
#REF!,23038,Sausage McMuffin with Egg Whites,1 Order,430,26,11,0,60,830,29,2,3,20,0,0,0,0,0,0,0,0
#REF!,23038,Bacon Egg & Cheese McGriddles with Egg Whites,1 Order,380,15,7,0,35,1230,44,2,15,18,0,0,0,0,0,0,0,0
#REF!,23038,Bacon Egg & Cheese Biscuit with Egg Whites,1 Order,410,21,11,0,40,1290,39,2,3,18,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast with Egg Whites,1 Order,670,40,15,0,50,1540,52,3,3,24,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast with Hotcakes and Egg Whites,1 Order,1270,57,22,0.5,95,2150,154,6,48,33,0,0,0,0,0,0,0,0
#REF!,23038,Fruit & Maple Oatmeal without Brown Sugar,1 Order,260,4,1.5,0,5,115,49,5,18,6,0,0,0,0,0,0,0,1
#REF!,23038,Sausage Biscuit with Egg Whites,1 Order,490,31,14,0,45,1140,36,2,3,17,0,0,0,0,0,0,0,0
#REF!,23038,Sausage Egg & Cheese McGriddles with Egg Whites,1 Order,510,29,12,0,55,1270,44,2,15,19,0,0,0,0,0,0,0,0
#REF!,23038,Bacon Egg & Cheese Bagel,1 Order,500,22,9,0,210,1070,52,3,7,23,0,0,0,0,0,0,0,0
#REF!,23038,Steak Egg & Cheese McMuffin,1 Order,430,22,10,1,285,970,30,2,3,26,0,0,0,0,0,0,0,1
#REF!,23038,Sausage McMuffin,1 Order,400,25,10,0,55,740,29,2,3,14,0,0,0,0,0,0,0,0
#REF!,23038,Biscuit and Sausage Gravy,1 Order,440,26,10,0,25,1210,43,2,3,9,0,0,0,0,0,0,0,0
#REF!,23038,Chorizo Burrito,1 Order,310,15,6,0,175,820,28,2,3,16,0,0,0,0,0,0,0,0
#REF!,23038,Chicken McGriddles,1 Order,390,15,4.5,0,35,1000,51,2,14,14,0,0,0,0,0,0,0,0
#REF!,23038,Egg and Cheese Bagel,1 Order,480,20,9,0.5,210,1020,53,4,7,20,0,0,0,0,0,0,0,0
#REF!,23038,Blueberry Muffin Main Street Gourmet,1 Order,400,15,3,0,45,340,60,2,34,7,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast Two Bacon Hotcakes Scrambled Egg and Biscuit,1 Order,1290,56,22,0.5,505,2300,156,6,48,39,0,0,0,0,0,0,0,0
#REF!,23038,Bacon and White Cheddar Cheese McMuffin,1 Order,350,16,7,0,255,770,30,2,3,20,0,0,0,0,0,0,0,0
#REF!,23038,Steak and Egg Biscuit,1 Order,480,27,13,1,215,1300,38,2,3,22,0,0,0,0,0,0,0,0
#REF!,23038,Steak Egg and Cheese McGriddles,1 Order,500,24,11,1,225,1430,46,3,16,25,0,0,0,0,0,0,0,0
#REF!,23038,Apple Cinnamon Muffin,1 Order,300,2.5,0.5,0,0,520,61,3,30,7,0,0,0,0,0,0,0,0
#REF!,23038,Sausage Egg and Cheese Bagel,1 Order,670,39,16,0.5,245,1300,54,4,7,27,0,0,0,0,0,0,0,0
#REF!,23038,Chicken Sausage and Egg McMuffin,1 Order,360,17,7,0,285,870,30,2,2,23,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast Sausage Scrambled with Hotcakes and Muffin,1 Order,1240,57,20,0.5,510,1600,146,5,47,35,0,0,0,0,0,0,0,0
#REF!,23038,Double Sausage McMuffin with Egg and Cheese,1 Order,670,48,18,0.5,310,1100,30,2,3,28,0,0,0,0,0,0,0,0
#REF!,23038,Cranberry Orange Muffin,1 Order,380,9,1.5,0,0,430,70,3,35,6,0,0,0,0,0,0,0,0
#REF!,23038,Spam Eggs and Rice,1 Order,480,25,9,0,470,780,36,0,1,24,0,0,0,0,0,0,0,0
#REF!,23038,Bagel With Cream Cheese,1 Order,310,8,4,0,25,570,49,3,6,10,0,0,0,0,0,0,0,0
#REF!,23038,Blueberry Biscuit,1 Order,230,8,4,0,0,470,36,1,11,3,0,0,0,0,0,0,0,0
#REF!,23038,Biscuit Sausage Egg and Cheese,1 Order,580,38,17,0,220,1340,39,3,3,20,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast Sausage and English Muffin,1 Order,640,40,13,0,470,990,44,3,2,26,0,0,0,0,0,0,0,0
#REF!,23038,McChicken Biscuit,1 Order,430,21,9,0,40,1060,45,2,2,14,0,0,0,0,0,0,0,0
#REF!,23038,Biscuit Sausage Gravy Platter,1 Order,890,52,20,0,50,2410,87,3,6,19,0,0,0,0,0,0,0,0
#REF!,23038,McGriddles Chicken Sausage,1 Order,320,11,4.5,0,45,1050,42,1,14,13,0,0,0,0,0,0,0,0
#REF!,23038,Cinnamon Sweet Cheese Pastry,1 Order,150,8,5,0,35,160,16,0,7,3,0,0,0,0,0,0,0,0
#REF!,23038,Raspberry Pastry,1 Order,110,5,2.5,0,15,105,14,1,4,2,0,0,0,0,0,0,0,0
#REF!,23038,Bacon Biscuit,1 Order,340,17,9,0,20,1010,36,2,3,10,0,0,0,0,0,0,0,0
#REF!,23038,Bagel Plain,1 Order,250,2,0,0,0,480,48,3,5,9,0,0,0,0,0,0,0,0
#REF!,23038,Country Ham Biscuit,1 Order,340,14,8,0,35,1600,36,2,2,15,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast Steak Hotcakes Scrambled with Biscuit,1 Order,1290,57,23,1.5,515,2190,155,6,47,40,0,0,0,0,0,0,0,0
#REF!,23038,Biscuit Chicken Sausage,1 Order,350,17,8,0,50,1110,36,2,2,13,0,0,0,0,0,0,0,0
#REF!,23038,Berry Bran Muffin,1 Order,410,15,1.5,0,0,480,62,7,28,7,0,0,0,0,0,0,0,0
#REF!,23038,Grits,1 Order,140,6,3.5,0,15,75,19,2,0,2,0,0,0,0,0,0,0,0
#REF!,23038,Local Deluxe Breakfast,1 Order,900,45,16,0,520,1340,82,1,2,38,0,0,0,0,0,0,0,0
#REF!,23038,Double Chocolate Muffin,1 Order,450,15,3.5,0,0,600,74,4,42,8,0,0,0,0,0,0,0,0
#REF!,23038,Blueberry Muffin,1 Order,450,17,1.5,0,0,360,67,3,32,7,0,0,0,0,0,0,0,0
#REF!,23038,Cinnamon Coffee Cake,1 Order,160,7,2,0,20,125,22,1,13,2,0,0,0,0,0,0,0,0
#REF!,23038,Steak Egg and Cheese Bagel with Slivered Onions,1 Order,620,30,13,1,255,1390,54,4,7,32,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast Bacon Scrambled and Biscuit,1 Order,690,40,15,0,460,1690,54,3,3,30,0,0,0,0,0,0,0,0
#REF!,23038,Country Ham and Egg Biscuit,1 Order,400,18,9,0,205,1690,38,2,2,21,0,0,0,0,0,0,0,0
#REF!,23038,Chicken Sausage McMuffin,1 Order,290,12,6,0,65,800,29,2,2,16,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast Bacon Sausage Scrambled with Hotcakes and Muffin,1 Order,1310,61,22,0.5,525,1840,147,5,48,40,0,0,0,0,0,0,0,0
#REF!,23038,Biscuit Sausage and Cheese,1 Order,510,34,16,0,55,1250,38,2,3,14,0,0,0,0,0,0,0,0
#REF!,23038,Spam Side Order,1 Order,190,16,6,0,45,660,1,0,1,8,0,0,0,0,0,0,0,0
#REF!,23038,Portuguese Sausage Eggs and Rice,1 Order,520,29,10,0,475,690,37,1,2,26,0,0,0,0,0,0,0,0
#REF!,23038,Fruit and Maple Oatmeal with Maple Sugar Packet,1 Order,270,4,1.5,0,5,115,53,5,22,7,0,0,0,0,0,0,0,0
#REF!,23038,Egg and Chorizo Breakfast Bowl,1 Order,460,29,9,0,500,1060,23,3,2,27,0,0,0,0,0,0,0,0
#REF!,23038,Hot N Spicy McChicken Biscuit,1 Order,430,22,9,0,40,1070,46,3,2,14,0,0,0,0,0,0,0,0
#REF!,23038,Big Breakfast Steak Scrambled with Biscuit,1 Order,710,41,16,1,475,1640,53,3,3,31,0,0,0,0,0,0,0,0
#REF!,23038,McGriddles Spam,1 Order,450,21,9,0,205,1320,45,2,15,17,0,0,0,0,0,0,0,0
#REF!,23038,Green Chile Bacon Burrito,1 Order,690,35,12,1,410,1640,66,3,5,29,0,0,0,0,0,0,0,0
#REF!,23038,Green Chile Sausage Burrito,1 Order,820,48,17,1,430,1680,66,3,5,30,0,0,0,0,0,0,0,0
#REF!,23038,Scratch Biscuit and Gravy,1 Order,470,27,10,0,55,1290,47,2,4,10,0,0,0,0,0,0,0,0
#REF!,23038,Biscuit Scratch Sausage and Cheese,1 Order,540,35,15,0,90,1270,41,2,4,14,0,0,0,0,0,0,0,0
#REF!,23038,Lemon Poppy Seed Muffin Topper,1 Order,150,7,1.5,0,15,120,22,1,13,2,0,0,0,0,0,0,0,0
#REF!,23038,Chocolate Coffee Cake,1 Order,170,8,2.5,0,20,180,21,1,13,2,0,0,0,0,0,0,0,0
#REF!,23038,Blueberry Muffin Topper,1 Order,160,7,2,0,20,150,22,0,12,2,0,0,0,0,0,0,0,0
#REF!,23038,Double Chocolate Muffin Topper,1 Order,170,8,2.5,0,20,140,23,1,14,2,0,0,0,0,0,0,0,0
#REF!,23038,Carrot Muffin,1 Order,440,17,1.5,0,0,370,67,2,35,6,0,0,0,0,0,0,0,0
#REF!,23038,Mini Butter Croissant,1 Order,140,7,4.5,0,30,180,16,1,2,3,0,0,0,0,0,0,0,0
#REF!,23038,Turkey Sausage and Tomatillo Scramble Bowl,1 Order,330,200,34,41,575,191,29,2,5,29,0,0,0,0,0,0,0,0
#REF!,23038,Broccoli Cheese Soup,1 Order,190,11,3,0,25,1340,14,0,3,6,0,0,0,0,0,0,0,0
#REF!,23038,Chicken Noodle Soup,1 Order,110,2,0.5,0,25,830,15,0,1,10,0,0,0,0,0,0,0,0
#REF!,23039,Mocha (Small),1 Order,340,12,7,0,35,140,49,2,45,9,0,0,0,0,0,0,0,0
#REF!,23039,Coffee (Small),1 Order,0,0,0,0,0,20,1,0,0,2,0,0,0,0,0,0,0,0
#REF!,23039,Iced Latte (Small),1 Order,120,6,3.5,0,20,85,10,0,9,6,0,0,0,0,0,0,0,0
#REF!,23039,Chocolate Shake (Small),1 Order,530,15,9,0.5,60,260,87,1,74,12,0,0,0,0,0,0,0,0
#REF!,23039,Vanilla Shake (Small),1 Order,490,14,9,0.5,60,230,79,0,59,11,0,0,0,0,0,0,0,0
#REF!,23039,Strawberry Shake (Small),1 Order,500,15,9,0.5,60,190,80,0,71,12,0,0,0,0,0,0,0,0
#REF!,23039,Iced Coffee (Small),1 Order,140,5,3.5,0,20,50,24,0,22,2,0,0,0,0,0,0,0,0
#REF!,23039,Mocha Caramel (Small),1 Order,310,11,7,0,35,230,44,0,40,9,0,0,0,0,0,0,0,0
#REF!,23039,Frappe Mocha (Small),1 Order,420,17,11,0.5,60,120,60,1,54,7,0,0,0,0,0,0,0,0
#REF!,23039,Frappe Caramel (Small),1 Order,420,18,11,1,65,125,60,0,55,7,0,0,0,0,0,0,0,0
#REF!,23039,Strawberry Banana Smoothie (Small),1 Order,190,0.5,0,0,5,40,44,2,39,2,0,0,0,0,0,0,0,0
#REF!,23039,Mango Pineapple Smoothie (Small),1 Order,200,0.5,0,0,5,35,45,1,42,2,0,0,0,0,0,0,0,0
#REF!,23039,Hot Chocolate (Small),1 Order,370,14,8,0,40,170,51,1,48,11,0,0,0,0,0,0,0,0
#REF!,23039,Caramel Cappuccino (Small),1 Order,210,5,3,0,15,300,35,0,32,6,0,0,0,0,0,0,0,0
#REF!,23039,Vanilla Cappuccino (Small),1 Order,190,5,3,0,15,70,30,0,29,6,0,0,0,0,0,0,0,0
#REF!,23039,Iced Caramel Latte (Small),1 Order,180,5,3,0,15,250,28,0,26,6,0,0,0,0,0,0,0,0
#REF!,23039,Iced French Vanilla Latte (Small),1 Order,190,6,3.5,0,20,85,28,0,26,7,0,0,0,0,0,0,0,0
#REF!,23039,Latte (Small),1 Order,140,8,4.5,0,25,100,12,0,11,7,0,0,0,0,0,0,0,0
#REF!,23039,Iced Mocha (Small),1 Order,290,11,7,0,35,120,40,1,36,7,0,0,0,0,0,0,0,0
#REF!,23039,Iced Caramel Mocha (Small),1 Order,280,11,6,0,35,180,37,0,32,7,0,0,0,0,0,0,0,0
#REF!,23039,Cappuccino (Small),1 Order,120,6,3.5,0,20,80,9,0,9,6,0,0,0,0,0,0,0,0
#REF!,23039,Mocha Caramel (Medium),1 Order,380,14,8,0,40,280,54,0,49,11,0,0,0,0,0,0,0,0
#REF!,23039,Mocha Caramel (Large),1 Order,460,17,10,0,50,350,64,0,59,14,0,0,0,0,0,0,0,0
#REF!,23039,Hot Chocolate (Medium),1 Order,450,17,10,0,50,210,63,2,58,14,0,0,0,0,0,0,0,0
#REF!,23039,Strawberry Banana Smoothie (Large),1 Order,330,1,0.5,0,5,70,76,4,68,4,0,0,0,0,0,0,0,0
#REF!,23039,Iced Coffee Caramel (Small),1 Order,140,5,3.5,0,20,220,23,0,20,3,0,0,0,0,0,0,0,0
#REF!,23039,Iced Coffee French Vanilla (Small),1 Order,120,5,3.5,0,20,50,19,0,17,2,0,0,0,0,0,0,0,0
#REF!,23039,Iced Coffee (Large),1 Order,260,9,6,0,35,90,45,0,42,3,0,0,0,0,0,0,0,0
#REF!,23039,Iced Coffee (Medium),1 Order,180,7,4.5,0,25,65,30,0,28,2,0,0,0,0,0,0,0,0
#REF!,23039,Hot Chocolate (Large),1 Order,540,20,12,0.5,60,280,73,1,68,17,0,0,0,0,0,0,0,0
#REF!,23039,Iced Mocha (Large),1 Order,490,17,10,0,50,210,71,2,65,13,0,0,0,0,0,0,0,0
#REF!,23039,Iced Mocha (Medium),1 Order,350,13,8,0,40,150,50,2,46,9,0,0,0,0,0,0,0,0
#REF!,23039,Mocha (Medium),1 Order,380,12,7,0,35,160,57,2,52,10,0,0,0,0,0,0,0,0
#REF!,23039,Mocha (Large),1 Order,500,17,10,0,50,220,72,2,66,15,0,0,0,0,0,0,0,0
#REF!,23039,Latte (Medium),1 Order,190,10,6,0,30,135,15,0,15,10,0,0,0,0,0,0,0,0
#REF!,23039,Latte Caramel (Small),1 Order,250,7,4,0,25,330,38,0,35,8,0,0,0,0,0,0,0,0
#REF!,23039,Latte French Vanilla (Small),1 Order,230,7,4,0,20,100,33,0,32,8,0,0,0,0,0,0,0,0
#REF!,23039,Espresso Americano Coffee (Small),1 Order,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Latte Iced (Medium),1 Order,120,6,3.5,0,20,90,10,0,9,6,0,0,0,0,0,0,0,0
#REF!,23039,Caramel Macchiato (Small),1 Order,260,7,4,0,25,340,41,0,37,8,0,0,0,0,0,0,0,0
#REF!,23039,Iced Caramel Macchiato (Medium),1 Order,250,6,3.5,0,20,330,40,0,36,8,0,0,0,0,0,0,0,0
#REF!,23039,Latte Iced (Large),1 Order,170,9,5,0,30,125,14,0,13,9,0,0,0,0,0,0,0,0
#REF!,23039,Iced Caramel Macchiato (Large),1 Order,370,10,6,0,30,490,58,0,53,11,0,0,0,0,0,0,0,0
#REF!,23039,Iced Caramel Macchiato (Small),1 Order,210,6,3.5,0,20,260,32,0,29,6,0,0,0,0,0,0,0,0
#REF!,23039,Cold Brew Frappe (Small),1 Order,360,15,10,0.5,55,135,49,0,40,6,0,0,0,0,0,0,0,0
#REF!,23039,Cold Brew Frozen Coffee (Small),1 Order,290,11,7,0,40,120,41,0,34,6,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola Zero Sugar (Large),1 Order,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Lemonade (Extra Small),1 Order,110,0,0,0,0,70,28,0,27,0,0,0,0,0,0,0,0,0
#REF!,23039,Chocolate Shake (Small),1 Order,530,15,9,0.5,60,260,87,1,74,12,0,0,0,0,0,0,0,0
#REF!,23039,Vanilla Shake (Small),1 Order,490,14,9,0.5,60,230,79,0,59,11,0,0,0,0,0,0,0,0
#REF!,23039,Strawberry Shake (Small),1 Order,500,15,9,0.5,60,190,80,0,71,12,0,0,0,0,0,0,0,0
#REF!,23039,Egg Nog Shake (Small),1 Order,450,13,8,0.5,55,160,74,0,63,10,0,0,0,0,0,0,0,0
#REF!,23039,Hot Chocolate (Small),1 Order,370,14,8,0,40,170,51,1,48,11,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola Zero Sugar (Extra Small),1 Order,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola Zero Sugar (Medium),1 Order,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola Zero Sugar (Small),1 Order,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Iced Coffee (Large),1 Order,260,9,6,0,35,90,45,0,42,3,0,0,0,0,0,0,0,0
#REF!,23039,Iced Coffee (Medium),1 Order,180,7,4.5,0,25,65,30,0,28,2,0,0,0,0,0,0,0,0
#REF!,23039,Fat Free Chocolate Milk Jug,1 Order,130,0,0,0,5,135,23,0,22,9,0,0,0,0,0,0,0,0
#REF!,23039,Dasani Water,1 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,One-percent Low Fat Milk Jug,1 Order,100,2.5,1.5,0,10,125,12,0,12,8,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola (Small),1 Order,150,0,0,0,0,35,40,0,40,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Coke (Small),1 Order,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Dr Pepper (Small),1 Order,140,0,0,0,0,40,38,0,37,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Dr Pepper (Small),1 Order,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite (Small),1 Order,150,0,0,0,0,70,39,0,38,0,0,0,0,0,0,0,0,0
#REF!,23039,Iced Tea (Small),1 Order,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Sweet Tea (Small),1 Order,90,0,0,0,0,15,21,0,21,0,0,0,0,0,0,0,0,0
#REF!,23039,POWERADE Mountain Berry Blast (Small),1 Order,90,0,0,0,0,110,22,0,22,0,0,0,0,0,0,0,0,0
#REF!,23039,Sweet Tea (Medium),1 Order,110,0,0,0,0,20,28,0,28,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola (Extra Small),1 Order,110,0,0,0,0,25,30,0,30,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola (Large),1 Order,290,0,0,0,0,70,77,0,77,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola (Medium),1 Order,220,0,0,0,0,55,59,0,59,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Coke (Extra Small),1 Order,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Coke (Large),1 Order,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Coke (Medium),1 Order,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Dr Pepper (Extra Small),1 Order,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Dr Pepper (Large),1 Order,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Dr Pepper (Medium),1 Order,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Dr Pepper (Extra Small),1 Order,100,0,0,0,0,30,27,0,27,0,0,0,0,0,0,0,0,0
#REF!,23039,Dr Pepper (Large),1 Order,280,0,0,0,0,80,75,0,73,0,0,0,0,0,0,0,0,0
#REF!,23039,Dr Pepper (Medium),1 Order,200,0,0,0,0,55,54,0,53,0,0,0,0,0,0,0,0,0
#REF!,23039,Iced Tea (Extra Small),1 Order,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Iced Tea (Large),1 Order,5,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0
#REF!,23039,Iced Tea (Medium),1 Order,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Orange Juice (Large),1 Order,280,0,0,0,0,5,65,0,58,4,0,0,0,0,0,0,0,0
#REF!,23039,POWERADE Mountain Berry Blast (Extra Small),1 Order,70,0,0,0,0,85,16,0,16,0,0,0,0,0,0,0,0,0
#REF!,23039,POWERADE Mountain Berry Blast (Large),1 Order,170,0,0,0,0,210,42,0,42,0,0,0,0,0,0,0,0,0
#REF!,23039,POWERADE Mountain Berry Blast (Medium),1 Order,120,0,0,0,0,160,31,0,31,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite (Extra Small),1 Order,110,0,0,0,0,50,29,0,29,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite (Large),1 Order,280,0,0,0,0,130,74,0,73,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite (Medium),1 Order,210,0,0,0,0,95,55,0,54,0,0,0,0,0,0,0,0,0
#REF!,23039,Sweet Tea (Extra Small),1 Order,60,0,0,0,0,10,15,0,15,0,0,0,0,0,0,0,0,0
#REF!,23039,Sweet Tea (Large),1 Order,160,0,0,0,0,25,38,0,38,1,0,0,0,0,0,0,0,0
#REF!,23039,Red Flash (Extra Small),1 Order,120,0,0,0,0,30,31,0,31,0,0,0,0,0,0,0,0,0
#REF!,23039,Red Flash (Small),1 Order,160,0,0,0,0,40,41,0,41,0,0,0,0,0,0,0,0,0
#REF!,23039,Red Flash (Medium),1 Order,230,0,0,0,0,60,59,0,59,0,0,0,0,0,0,0,0,0
#REF!,23039,Red Flash (Large),1 Order,300,0,0,0,0,80,79,0,79,0,0,0,0,0,0,0,0,0
#REF!,23039,Iced Classic Lemonade (Small),1 Order,100,0,0,0,0,10,25,1,21,0,0,0,0,0,0,0,0,0
#REF!,23039,Iced Classic Lemonade (Medium),1 Order,130,0,0,0,0,15,32,1,28,0,0,0,0,0,0,0,0,0
#REF!,23039,Iced Classic Lemonade (Large),1 Order,170,0,0,0,0,15,43,1,37,1,0,0,0,0,0,0,0,0
#REF!,23039,Iced Strawberry Lemonade (Small),1 Order,120,0,0,0,0,10,33,1,28,1,0,0,0,0,0,0,0,0
#REF!,23039,Iced Strawberry Lemonade (Medium),1 Order,160,0,0,0,0,15,43,1,37,1,0,0,0,0,0,0,0,0
#REF!,23039,Iced Strawberry Lemonade (Large),1 Order,220,0,0,0,0,20,57,1,50,1,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Grape (Medium),1 Order,240,0,0,0,0,75,63,0,61,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Grape (Medium) No Ice,1 Order,300,0,0,0,0,95,77,0,76,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite Zero (Extra Small) No Ice,1 Order,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite Zero (Extra Small),1 Order,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Vitamin Water XXX Zero (Small),1 Order,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Blue Raspberry ICEE (Small),1 Order,130,0,0,0,0,60,34,0,34,0,0,0,0,0,0,0,0,0
#REF!,23039,Orange Crush (Large),1 Order,310,0,0,0,0,95,84,0,83,0,0,0,0,0,0,0,0,0
#REF!,23039,Dr Pepper (Medium) No Ice,1 Order,250,0,0,0,0,75,68,0,67,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Coke (Large) No Ice,1 Order,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Orange Crush (Extra Small) No Ice,1 Order,160,0,0,0,0,45,44,0,43,0,0,0,0,0,0,0,0,0
#REF!,23039,Orange Crush (Extra Small),1 Order,110,0,0,0,0,35,31,0,30,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Dr Pepper (Large) No Ice,1 Order,0,0,0,0,0,180,1,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Root Beer (Large) No Ice,1 Order,420,0,0,0,0,135,109,0,109,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Root Beer (Large),1 Order,320,0,0,0,0,100,84,0,83,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Strawberry (Small) No Ice,1 Order,230,0,0,0,0,70,60,0,59,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Strawberry (Small),1 Order,50,0,0,0,0,10,14,0,14,0,0,0,0,0,0,0,0,0
#REF!,23039,Caffeine Free Diet Coke (Large),1 Order,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Dr Pepper (Large) No Ice,1 Order,360,0,0,0,0,110,98,0,96,0,0,0,0,0,0,0,0,0
#REF!,23039,Caffeine Free Diet Coke (Large) No Ice,1 Order,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite (Large) No Ice,1 Order,370,0,0,0,0,170,97,0,95,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Lemonade (Small),1 Order,140,0,0,0,0,95,38,0,36,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Lemonade (Small) No Ice,1 Order,190,0,0,0,0,130,50,0,48,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Light Lemonade (Small),1 Order,5,0,0,0,0,45,2,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Light Lemonade (Small) No Ice,1 Order,10,0,0,0,0,55,3,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Orange Juice (Small),1 Order,150,0,0,0,0,0,36,0,32,2,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Root Beer (Small) No Ice,1 Order,220,0,0,0,0,70,58,0,58,0,0,0,0,0,0,0,0,0
