food_id	menu_id	food_name	serving_size	calories	fat	saturated_fat	trans_fat	cholesterol	sodium	carbohydrates	fiber	sugar	protein	vit_a	vit_c	calcium	iron	is_vegetarian	is_vegan	is_gf	is_featured
143269	23062	"The Works, Small"	275 g	600	29	5	0.3	15	420	75	6	3	11	4	15	8	20	0	0	1	0
143270	23062	"The Works, Regular"	412 g	840	39	6	0.4	25	750	106	9	5	16	6	30	10	25	0	0	1	0
143271	23062	"Veggie Works, Small"	278 g	580	28	4.5	0.3	10	410	75	5	4	8	4	10	10	15	1	0	1	0
143272	23062	"Veggie Works, Regular"	387 g	780	36	5	0.3	10	590	103	7	6	11	6	20	10	25	1	0	1	0
143273	23062	Hot Dog with Bun	166 g	410	20	6	0.3	90	1170	40	1	4	17	0	0	20	25	0	0	0	0
143274	23062	Hot Dog with Bun (BC Only)	154 g	410	22	7	0.3	90	1090	37	1	3	17	0	0	19	23	0	0	0	0
143275	23062	Poutine Dog	216 g	530	28	12	0.4	120	1440	44	1	4	24	10	0	40	25	0	0	0	0
143276	23062	Pulled Pork	216 g	570	30	13	0.4	125	1420	44	1	5	27	10	2	40	25	0	0	0	0
143277	23062	Bacon Double Cheese	227 g	560	30	12	0.4	125	1490	46	1	5	26	10	2	40	25	0	0	0	0
143278	23064	Coca-Cola	317 mL	130	0	0	0	0	30	35	0	35	0	0	0	0	0	1	1	1	0
143279	23064	Diet Coke	317 mL	1	0	0	0	0	45	0	0	0	0.1	0	0	0	0	1	1	1	0
143280	23064	Coca-Cola Zero	317 mL	1	0	0	0	0	35	0	0	0	0.1	0	0	0	0	1	1	1	0
143281	23064	Sprite	317 mL	130	0	0	0	0	60	34	0	34	0	0	0	0	0	1	1	1	0
143282	23064	Barqs (Reg.)	317 mL	140	0	0	0	0	60	40	0	40	0	0	0	0	0	1	1	1	0
143283	23064	Fruitopia Strawberry Passion	317 mL	150	0	0	0	0	30	39	0	38	0	0	130	0	0	1	1	1	0
143284	23064	Nestea Sweetened Iced Tea	317 mL	100	0	0	0	0	40	27	0	27	0	0	0	0	0	1	1	1	0
143285	23064	Fanta Orange	317 mL	140	0	0	0	0	60	37	0	37	0	0	0	0	0	1	1	1	0
143286	23064	Coca-Cola	414 mL	170	0	0	0	0	40	46	0	46	0	0	0	0	0	1	1	1	0
143287	23064	Diet Coke	414 mL	1	0	0	0	0	60	0	0	0	0.1	0	0	0	0	1	1	1	0
143288	23064	Coca-Cola Zero	414 mL	1	0	0	0	0	50	0	0	0	0.1	0	0	0	0	1	1	1	0
143289	23064	Sprite	414 mL	160	0	0	0	0	75	44	0	44	0	0	0	0	0	1	1	1	0
143290	23064	Barqs (Reg.)	414 mL	190	0	0	0	0	75	52	0	52	0	0	0	0	0	1	1	1	0
143291	23064	Fruitopia Strawberry Passion	414 mL	200	0	0	0	0	40	51	0	50	0	0	190	0	0	1	1	1	0
143292	23064	Nestea Sweetened Iced Tea	414 mL	130	0	0	0	0	55	35	0	35	0	0	0	0	0	1	1	1	0
143293	23064	Fanta Orange	414 mL	180	0	0	0	0	50	48	0	48	0	0	0	0	0	1	1	1	0
143294	23063	Cajun Seasoning	3 g	10	0	0	0	0	380	1	0	0	0.3	2	0	0	2	1	1	1	0
143295	23063	California Seasoning	3 g	10	0	0	0	0	360	2	0	1	0.1	2	2	0	0	1	1	0	0
143296	23063	Ketchup	1 tbsp	20	0	0	0	0	120	4	0	4	0.2	2	0	0	0	1	1	1	0
143297	23063	Mayo	1 tbsp	100	10	1.5	0	5	70	0	0	0	0.1	0	0	0	0	1	1	1	0
143298	23063	Yellow Mustard (GFS)	1 tbsp	10	0.5	0	0	0	170	1	0	0	1	0	0	0	2	1	1	1	0
143299	23063	Yellow Mustard (Wings)	1 tbsp	10	0.5	0	0	0	160	1	0	0	0.4	0	0	0	2	1	1	1	0
143300	23063	Yellow Mustard (Heinz)	1 tbsp	10	0.5	0	0	0	150	1	0	0	1	0	0	0	2	1	1	1	0
143301	23063	"Green Olives, Sliced (Whyte's / GFS)"	2 tbsp	15	1	0.2	0	0	240	0	0	0	0.2	0	0	0	0	1	1	1	0
143302	23063	"Green Olives, Sliced (GFS - Atlantic & BC)"	2 tbsp	15	1.5	0.3	0	0	350	1	0	0	0.1	0	0	0	0	1	1	1	0
143303	23063	"Spanish Onion, Chopped"	2 tbsp	10	0	0	0	0	1	2	0	1	0.2	0	2	0	0	1	1	1	0
143304	23063	Hot Pepper Rings (Strub)	6-7 Rings	3	0	0	0	0	125	2	1	1	0.1	0	15	2	0	1	1	1	0
143305	23063	Hot Pepper Rings (Bicks)	6-7 Rings	3	0	0	0	0	240	1	0	0	0.1	0	0	0	0	1	1	1	0
143306	23063	"Hamburger Pickles, Sliced (GFS)"	1 tbsp	2	0	0	0	0	75	0	0	0	0.1	0	0	0	0	1	1	1	0
143307	23063	"Hamburger Pickles, Sliced (Whyte's)"	1 tbsp	0	0	0	0	0	120	1	0	1	0.1	0	0	2	0	1	1	1	0
143308	23063	Bread and Butter Pickles (Bick's)	1 tbsp	15	0	0	0	0	80	4	0	4	0	0	0	0	0	1	1	1	0
143309	23063	"Relish, Zesty Green (Bick's)"	1 tbsp	10	0	0	0	0	90	3	0	2	0	0	0	0	0	1	1	1	0
143310	23063	"Relish, Zesty Green (Whyte's)"	1 tbsp	10	0	0	0	0	100	3	0	3	0	0	0	0	0	1	1	1	0
143311	23063	"Relish, Sweet Corn (Bick's)"	1 tbsp	20	0	0	0	0	80	5	0	3	0.3	0	0	2	0	1	1	1	0
143312	23063	"Relish, Sweet Homestyle (GFS)"	1 tbsp	10	0	0	0	0	170	3	0	1	0	0	0	0	0	1	1	1	0
143313	23063	Sauerkraut (Bick's)	2 tbsp	3	0	0	0	0	240	1	0	1	0.1	0	0	0	0	1	1	1	0
143314	23063	Sauerkraut (Whyte's)	2 tbsp	5	0	0	0	0	290	1	1	0	0.1	0	4	0	0	1	1	1	0
143315	23063	Sauerkraut (GFS)	2 tbsp	3	0	0	0	0	260	1	1	0	0	0	0	0	0	1	1	1	1
143316	23063	Honey Mustard Sauce (Skollsberg's)	1 tbsp	70	7	0.5	0	5	135	2	0	2	0.2	0	0	0	0	1	1	1	0
143317	23063	"Tomatoes, Medium Slices"	2 slices	5	0	0	0	0	2	2	0	1	0.4	4	8	0	0	1	1	1	0
143318	23063	"Tabasco, green pepper sauce"	1 tsp	10	0	0	0	0	140	2	2	0	0	0	6	0	0	1	1	1	1
143319	23063	"Tabasco, garlic pepper sauce"	1 tsp	15	0	0	0	0	140	4	2	2	0	0	0	0	0	1	1	1	0
143320	23063	Gravy	3 oz vol	35	1	0.4	0.1	0	460	7	0	2	1	0	0	2	2	1	0	0	0
143321	23063	Cheese Sauce	3 oz vol	60	0.5	0.3	0	0	430	12	0	4	1	0	0	4	0	1	0	1	0
143322	23063	Sour Cream	3 oz vol	150	13	7	0.3	30	75	6	0	3	3	10	0	10	0	1	0	1	0
143323	23063	Roasted Garlic Aioli	1.5 oz vol	240	26	4	0.5	15	140	1	0	0	0.5	0	2	0	0	1	0	1	0
143324	23063	Chipotle Aioli	1.5 oz vol	240	26	4	0.5	20	260	1	0	1	0.4	2	0	0	0	1	0	1	0
143325	23063	Jalapeno Lime Aioli	1.5 oz vol	230	25	4	0.5	20	330	1	0	0	0.4	0	4	0	0	1	0	1	0
143326	23063	Chili	1 ladle	25	0.4	0.1	0	0	95	4	1	1	1	0	8	0	2	1	0	1	0
143327	23063	Cheese Sauce	1/2 pump	10	0.1	0	0	0	75	2	0	1	0.2	0	0	0	0	1	0	1	0
143328	23063	Bacon Pieces	2 tsp	40	3	1	0	10	105	0	0	0	3	0	0	0	0	0	0	1	0
